,feedback,patch_length,unique_participant,prior,context,RT,RL,trial_num,probed_trial,feedback_manipulation_type,date,trials_since_last_probe
23512,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,474.60187,,193.0,False,0,2017-12-07 11:39:00,10.0
23513,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,432.9726,,194.0,False,0,2017-12-07 11:39:00,11.0
23514,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,457.95221,,195.0,False,0,2017-12-07 11:39:00,12.0
23515,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,440.82169,,196.0,False,0,2017-12-07 11:39:00,13.0
23524,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,491.21378,,205.0,False,0,2017-12-07 11:39:00,2.0
23529,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,549.59839,,210.0,False,0,2017-12-07 11:39:00,2.0
23530,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,390.53857,,211.0,False,0,2017-12-07 11:39:00,3.0
23531,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,566.29028,,212.0,False,0,2017-12-07 11:39:00,4.0
23532,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,624.5152,,213.0,False,0,2017-12-07 11:39:00,5.0
23533,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,507.89304,,214.0,False,0,2017-12-07 11:39:00,6.0
23534,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,566.19611,,215.0,False,0,2017-12-07 11:39:00,7.0
23535,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,490.92221,,216.0,False,0,2017-12-07 11:39:00,8.0
23536,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,474.55991,,217.0,False,0,2017-12-07 11:39:00,9.0
23537,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,516.17078,,218.0,False,0,2017-12-07 11:39:00,10.0
23538,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,441.19479,,219.0,False,0,2017-12-07 11:39:00,11.0
23539,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,524.5907,,220.0,False,0,2017-12-07 11:39:00,12.0
23542,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,491.22464,,223.0,False,0,2017-12-07 11:39:00,2.0
23543,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,482.88745,,224.0,False,0,2017-12-07 11:39:00,3.0
23544,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,516.26251,,225.0,False,0,2017-12-07 11:39:00,4.0
23547,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,391.24399,,228.0,False,0,2017-12-07 11:39:00,2.0
23548,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,416.27222,,229.0,False,0,2017-12-07 11:39:00,3.0
23549,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,499.58902,,230.0,False,0,2017-12-07 11:39:00,4.0
23550,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,506.95456,,231.0,False,0,2017-12-07 11:39:00,5.0
23551,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,491.20563,,232.0,False,0,2017-12-07 11:39:00,6.0
23552,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,699.6134,,233.0,False,0,2017-12-07 11:39:00,7.0
23553,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,474.58014,,234.0,False,0,2017-12-07 11:39:00,8.0
23554,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,499.59296,,235.0,False,0,2017-12-07 11:39:00,9.0
23555,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,357.59845,,236.0,False,0,2017-12-07 11:39:00,10.0
23556,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,541.25604,,237.0,False,0,2017-12-07 11:39:00,11.0
23557,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,374.57202,,238.0,False,0,2017-12-07 11:39:00,12.0
23558,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,441.30466,,239.0,False,0,2017-12-07 11:39:00,13.0
23559,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,474.55478,,240.0,False,0,2017-12-07 11:39:00,14.0
23560,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,448.7659,,241.0,False,0,2017-12-07 11:39:00,15.0
23561,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,482.89771,,242.0,False,0,2017-12-07 11:39:00,16.0
23562,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,407.92325,,243.0,False,0,2017-12-07 11:39:00,17.0
23563,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,382.89383,,244.0,False,0,2017-12-07 11:39:00,18.0
23564,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,457.9498,,245.0,False,0,2017-12-07 11:39:00,19.0
23565,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,399.25522,,246.0,False,0,2017-12-07 11:39:00,20.0
23566,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,582.93359,,247.0,False,0,2017-12-07 11:39:00,21.0
23567,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,466.22089,,248.0,False,0,2017-12-07 11:39:00,22.0
23572,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,474.56293,,253.0,False,0,2017-12-07 11:39:00,2.0
23573,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,491.26752,,254.0,False,0,2017-12-07 11:39:00,3.0
23574,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,399.66031,,255.0,False,0,2017-12-07 11:39:00,4.0
23577,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,441.29318,,258.0,False,0,2017-12-07 11:39:00,2.0
23578,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,424.59131,,259.0,False,0,2017-12-07 11:39:00,3.0
23579,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,449.62585,,260.0,False,0,2017-12-07 11:39:00,4.0
23580,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,440.41357,,261.0,False,0,2017-12-07 11:39:00,5.0
23581,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,441.24762,,262.0,False,0,2017-12-07 11:39:00,6.0
23582,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,391.22952,,263.0,False,0,2017-12-07 11:39:00,7.0
23583,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,449.57907,,264.0,False,0,2017-12-07 11:39:00,8.0
23584,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,407.91147,,265.0,False,0,2017-12-07 11:39:00,9.0
23587,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,466.32562,,268.0,False,0,2017-12-07 11:39:00,12.0
23588,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,432.94873,,269.0,False,0,2017-12-07 11:39:00,13.0
23589,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,449.58179,,270.0,False,0,2017-12-07 11:39:00,14.0
23590,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,490.4993,,271.0,False,0,2017-12-07 11:39:00,15.0
23591,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,466.24323,,272.0,False,0,2017-12-07 11:39:00,16.0
23592,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,408.00687,,273.0,False,0,2017-12-07 11:39:00,17.0
23593,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,499.60986,,274.0,False,0,2017-12-07 11:39:00,18.0
23596,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,682.98547,,277.0,False,0,2017-12-07 11:39:00,2.0
23597,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,499.5845,,278.0,False,0,2017-12-07 11:39:00,3.0
23598,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,449.57758,,279.0,False,0,2017-12-07 11:39:00,4.0
23599,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,449.63644,,280.0,False,0,2017-12-07 11:39:00,5.0
23600,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,457.10883,,281.0,False,0,2017-12-07 11:39:00,6.0
23605,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,349.25763,,286.0,False,0,2017-12-07 11:39:00,2.0
23606,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,432.91885,,287.0,False,0,2017-12-07 11:39:00,3.0
23609,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,382.87482,,290.0,False,0,2017-12-07 11:39:00,2.0
23610,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,398.79971,,291.0,False,0,2017-12-07 11:39:00,3.0
23613,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,407.93924,,294.0,False,0,2017-12-07 11:39:00,2.0
23614,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,374.56778,,295.0,False,0,2017-12-07 11:39:00,3.0
23617,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,374.56055,,298.0,False,0,2017-12-07 11:39:00,2.0
23618,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,516.24469,,299.0,False,0,2017-12-07 11:39:00,3.0
23619,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,424.59222,,300.0,False,0,2017-12-07 11:39:00,4.0
23620,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,532.1026,,301.0,False,0,2017-12-07 11:39:00,5.0
23625,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,449.30289,,306.0,False,0,2017-12-07 11:39:00,2.0
23626,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,399.57336,,307.0,False,0,2017-12-07 11:39:00,3.0
23627,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,474.58102,,308.0,False,0,2017-12-07 11:39:00,4.0
23628,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,516.25073,,309.0,False,0,2017-12-07 11:39:00,5.0
23629,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,482.95264,,310.0,False,0,2017-12-07 11:39:00,6.0
23630,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,540.50262,,311.0,False,0,2017-12-07 11:39:00,7.0
23633,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,382.90829,,314.0,False,0,2017-12-07 11:39:00,2.0
23634,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,366.22092,,315.0,False,0,2017-12-07 11:39:00,3.0
23635,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,524.25049,,316.0,False,0,2017-12-07 11:39:00,4.0
23636,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,516.28906,,317.0,False,0,2017-12-07 11:39:00,5.0
23639,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,516.26587,,320.0,False,0,2017-12-07 11:39:00,2.0
23640,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,515.46808,,321.0,False,0,2017-12-07 11:39:00,3.0
23641,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,424.56204,,322.0,False,0,2017-12-07 11:39:00,4.0
23642,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,557.89032,,323.0,False,0,2017-12-07 11:39:00,5.0
23643,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,624.59973,,324.0,False,0,2017-12-07 11:39:00,6.0
23646,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,407.92685,,327.0,False,0,2017-12-07 11:39:00,2.0
23647,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,491.24881,,328.0,False,0,2017-12-07 11:39:00,3.0
23648,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,616.19489,,329.0,False,0,2017-12-07 11:39:00,4.0
23649,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,549.61017,,330.0,False,0,2017-12-07 11:39:00,5.0
23653,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,607.90051,,334.0,False,0,2017-12-07 11:39:00,2.0
23654,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,524.57861,,335.0,False,0,2017-12-07 11:39:00,3.0
23655,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,374.2587,,336.0,False,0,2017-12-07 11:39:00,4.0
23656,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,474.60065,,337.0,False,0,2017-12-07 11:39:00,5.0
23657,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,441.2301,,338.0,False,0,2017-12-07 11:39:00,6.0
23658,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,341.26514,,339.0,False,0,2017-12-07 11:39:00,7.0
23659,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,474.66797,,340.0,False,0,2017-12-07 11:39:00,8.0
23660,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,415.51306,,341.0,False,0,2017-12-07 11:39:00,9.0
23661,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,366.21307,,342.0,False,0,2017-12-07 11:39:00,10.0
23662,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,457.93198,,343.0,False,0,2017-12-07 11:39:00,11.0
23663,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,699.59106,,344.0,False,0,2017-12-07 11:39:00,12.0
23664,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,474.59039,,345.0,False,0,2017-12-07 11:39:00,13.0
23665,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,624.36395,,346.0,False,0,2017-12-07 11:39:00,14.0
23666,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,566.17737,,347.0,False,0,2017-12-07 11:39:00,15.0
23669,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,532.914,,350.0,False,0,2017-12-07 11:39:00,2.0
23672,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,366.25684,,353.0,False,0,2017-12-07 11:39:00,2.0
23673,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,441.24097,,354.0,False,0,2017-12-07 11:39:00,3.0
23674,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,424.60098,,355.0,False,0,2017-12-07 11:39:00,4.0
23675,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,465.96854,,356.0,False,0,2017-12-07 11:39:00,5.0
23676,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,507.89606,,357.0,False,0,2017-12-07 11:39:00,6.0
23677,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,349.52026,,358.0,False,0,2017-12-07 11:39:00,7.0
23680,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,407.1022,,361.0,False,0,2017-12-07 11:39:00,2.0
23681,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,499.54556,,362.0,False,0,2017-12-07 11:39:00,3.0
23682,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,491.11026,,363.0,False,0,2017-12-07 11:39:00,4.0
23683,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,449.58301,,364.0,False,0,2017-12-07 11:39:00,5.0
23684,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,532.89954,,365.0,False,0,2017-12-07 11:39:00,6.0
23685,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,440.99286,,366.0,False,0,2017-12-07 11:39:00,7.0
23686,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,507.94858,,367.0,False,0,2017-12-07 11:39:00,8.0
23687,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,482.94147,,368.0,False,0,2017-12-07 11:39:00,9.0
23691,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,482.87628,,372.0,False,0,2017-12-07 11:39:00,2.0
23692,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,491.15039,,373.0,False,0,2017-12-07 11:39:00,3.0
23693,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,474.6088,,374.0,False,0,2017-12-07 11:39:00,4.0
23694,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,507.92352,,375.0,False,0,2017-12-07 11:39:00,5.0
23695,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,540.98346,,376.0,False,0,2017-12-07 11:39:00,6.0
23696,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,532.93933,,377.0,False,0,2017-12-07 11:39:00,7.0
23697,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,449.54044,,378.0,False,0,2017-12-07 11:39:00,8.0
23698,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,499.56427,,379.0,False,0,2017-12-07 11:39:00,9.0
23701,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,566.27643,,382.0,False,0,2017-12-07 11:39:00,12.0
23704,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,457.95282,,385.0,False,0,2017-12-07 11:39:00,2.0
23705,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,499.28024,,386.0,False,0,2017-12-07 11:39:00,3.0
23710,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,473.82581,,391.0,False,0,2017-12-07 11:39:00,2.0
23711,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,507.91595,,392.0,False,0,2017-12-07 11:39:00,3.0
23712,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,416.28098,,393.0,False,0,2017-12-07 11:39:00,4.0
23713,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,374.60764,,394.0,False,0,2017-12-07 11:39:00,5.0
23714,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,449.55554,,395.0,False,0,2017-12-07 11:39:00,6.0
23715,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,540.92853,,396.0,False,0,2017-12-07 11:39:00,7.0
23716,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,407.92715,,397.0,False,0,2017-12-07 11:39:00,8.0
23717,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,391.27841,,398.0,False,0,2017-12-07 11:39:00,9.0
23718,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,474.60248,,399.0,False,0,2017-12-07 11:39:00,10.0
23719,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,466.23477,,400.0,False,0,2017-12-07 11:39:00,11.0
23720,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,415.43094,,401.0,False,0,2017-12-07 11:39:00,12.0
23721,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,449.57547,,402.0,False,0,2017-12-07 11:39:00,13.0
23728,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,424.54089,,409.0,False,0,2017-12-07 11:39:00,2.0
23729,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,449.55585,,410.0,False,0,2017-12-07 11:39:00,3.0
23730,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,407.09314,,411.0,False,0,2017-12-07 11:39:00,4.0
23731,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,441.2778,,412.0,False,0,2017-12-07 11:39:00,5.0
23732,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,499.59747,,413.0,False,0,2017-12-07 11:39:00,6.0
23733,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,2.0,582.93481,,414.0,False,0,2017-12-07 11:39:00,7.0
23734,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,432.90164,,415.0,False,0,2017-12-07 11:39:00,8.0
23735,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,415.95166,,416.0,False,0,2017-12-07 11:39:00,9.0
23736,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,524.60999,,417.0,False,0,2017-12-07 11:39:00,10.0
23737,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,457.9202,,418.0,False,0,2017-12-07 11:39:00,11.0
23738,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,507.89362,,419.0,False,0,2017-12-07 11:39:00,12.0
23739,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,424.55841,,420.0,False,0,2017-12-07 11:39:00,13.0
23740,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,498.74805,,421.0,False,0,2017-12-07 11:39:00,14.0
23741,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,508.03247,,422.0,False,0,2017-12-07 11:39:00,15.0
23742,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,424.54544,,423.0,False,0,2017-12-07 11:39:00,16.0
23746,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,482.88022,,427.0,False,0,2017-12-07 11:39:00,2.0
23751,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,0.0,432.92188,,432.0,False,0,2017-12-07 11:39:00,2.0
23752,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,1.0,541.23553,,433.0,False,0,2017-12-07 11:39:00,3.0
23755,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,1.0,3.0,424.297,,436.0,False,0,2017-12-07 11:39:00,2.0
23756,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,3.0,432.93063,,437.0,False,0,2017-12-07 11:39:00,3.0
23757,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,2.0,432.89261,,438.0,False,0,2017-12-07 11:39:00,4.0
23758,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,1.0,516.23328,,439.0,False,0,2017-12-07 11:39:00,5.0
23759,CONTROL FEEDBACK,5.0,32:2017_Dec_07_1139,0.0,0.0,474.61365,,440.0,False,0,2017-12-07 11:39:00,6.0
23762,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,,507.87222,,3.0,False,0,2017-12-07 11:52:00,
23763,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,,432.89178,,4.0,False,0,2017-12-07 11:52:00,
23764,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,,416.1947,,5.0,False,0,2017-12-07 11:52:00,
23765,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,374.55411,,6.0,False,0,2017-12-07 11:52:00,
23766,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,357.72903,,7.0,False,0,2017-12-07 11:52:00,6.0
23769,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,374.55081,,10.0,False,0,2017-12-07 11:52:00,2.0
23770,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,407.55109,,11.0,False,0,2017-12-07 11:52:00,3.0
23771,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,3.0,432.86011,,12.0,False,0,2017-12-07 11:52:00,4.0
23772,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,2.0,516.26105,,13.0,False,0,2017-12-07 11:52:00,5.0
23773,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,1.0,432.84229,,14.0,False,0,2017-12-07 11:52:00,6.0
23774,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,0.0,549.60034,,15.0,False,0,2017-12-07 11:52:00,7.0
23777,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,0.0,424.52167,,18.0,False,0,2017-12-07 11:52:00,2.0
23778,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,0.0,365.78372,,19.0,False,0,2017-12-07 11:52:00,3.0
23779,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,0.0,432.89963,,20.0,False,0,2017-12-07 11:52:00,4.0
23780,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,0.0,365.48126,,21.0,False,0,2017-12-07 11:52:00,5.0
23781,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,0.0,349.52554,,22.0,False,0,2017-12-07 11:52:00,6.0
23782,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,1.0,399.5788,,23.0,False,0,2017-12-07 11:52:00,7.0
23785,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,366.25131,,26.0,False,0,2017-12-07 11:52:00,2.0
23786,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,324.48184,,27.0,False,0,2017-12-07 11:52:00,3.0
23787,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,382.48083,,28.0,False,0,2017-12-07 11:52:00,4.0
23788,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,341.33017,,29.0,False,0,2017-12-07 11:52:00,5.0
23789,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,349.54514,,30.0,False,0,2017-12-07 11:52:00,6.0
23790,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,1.0,3.0,482.55566,,31.0,False,0,2017-12-07 11:52:00,7.0
23791,CONTROL FEEDBACK,10.0,33:2017_Dec_07_1152,0.0,3.0,466.2395,,32.0,False,0,2017-12-07 11:52:00,8.0
