,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
0,19606:2022-11-04 11:02:14.110,5 Trials,CONTROL FEEDBACK,442.37941176470594,468.51944444444445,425.51951219512193,456.4243902439024,454.3809523809524,434.37999999999994,453.005,434.68115942029
1,26776:2022-12-16 13:48:09.508,5 Trials,CONTROL FEEDBACK,413.0657894736842,421.7906976744186,407.1951219512195,422.6666666666667,403.5,407.77272727272725,412.7857142857143,401.07142857142856
2,27043:2023-01-26 20:47:37.342,10 Trials,CONTROL FEEDBACK,418.2245454545455,420.4842105263158,417.4549999999999,412.8285714285714,410.1111111111111,422.4049999999999,406.51,422.19568965517243
3,27508:2022-10-24 13:36:29.009,5 Trials,CONTROL FEEDBACK,504.5962962962966,490.5944444444444,510.22162162162164,491.06764705882364,464.7729729729729,474.21794871794873,523.5055555555556,509.6199999999999
4,301:2022-07-11 14:16:33.676,10 Trials,CONTROL FEEDBACK,490.6155963302755,515.5650000000002,481.9117647058824,492.0523809523809,508.49000000000007,483.6277777777776,486.7684210526317,510.3627118644069
5,302:2022-07-11 21:45:30.742,5 Trials,CONTROL FEEDBACK,443.6417721518988,444.38604651162797,446.6534883720929,443.14883720930237,452.1707317073171,449.7619047619047,444.51951219512205,452.9375
6,30313:2022-07-18 17:36:08.680,10 Trials,CONTROL FEEDBACK,471.73548387096787,449.7857142857143,471.09499999999997,467.0526315789473,478.8476190476191,438.71578947368425,434.7894736842105,446.1188118811883
7,303:2022-07-11 17:15:37.601,10 Trials,CONTROL FEEDBACK,410.4571428571429,395.0,402.6315789473684,380.05499999999995,417.91578947368424,400.7699999999999,412.6714285714286,407.4026086956523
8,304:2022-07-11 14:38:41.102,5 Trials,CONTROL FEEDBACK,404.3438356164383,416.31666666666655,416.4619047619048,439.00952380952384,411.4627906976743,411.7974358974359,407.5658536585366,423.02535211267605
9,305:2022-07-11 14:19:58.569,10 Trials,CONTROL FEEDBACK,568.1343137254901,553.6388888888887,585.104761904762,619.05,563.1222222222223,581.1999999999999,583.9421052631578,557.681512605042
10,306:2022-07-11 21:33:52.428,5 Trials,CONTROL FEEDBACK,413.60652169565213,419.7432432702702,402.1184209473684,378.57272724242415,414.09189183783775,403.0500000277778,385.34117647058827,396.37500000000006
11,307:2022-07-11 14:43:06.467,10 Trials,CONTROL FEEDBACK,436.6554794520548,433.6333333333332,414.78421052631575,429.2047619047619,443.6045454545454,418.90952380952376,424.70000000000005,421.6125
12,308:2022-07-12 11:39:09.119,5 Trials,CONTROL FEEDBACK,397.13766233766233,374.8790697674418,383.39512195121955,377.22682926829265,384.2780487804877,396.20454545454544,386.53095238095244,377.821794871795
13,31177:2022-08-11 15:35:35.586,10 Trials,CONTROL FEEDBACK,415.5727272727274,422.6526315789473,412.0761904761905,393.91111111111115,399.12105263157883,419.85555555555544,443.1222222222223,414.7124999999999
14,311:2022-07-13 11:30:25.888,10 Trials,CONTROL FEEDBACK,499.29357798165137,508.8235294117647,511.3888888888889,488.70588235294116,490.2105263157895,489.06666666666666,524.6,496.15625
15,312:2022-07-12 20:16:44.428,5 Trials,CONTROL FEEDBACK,363.7481927710842,362.29047619047617,355.6071428571429,354.5883720930232,375.45454545454544,367.98536585365855,364.3500000000001,376.0617283950616
16,313:2022-07-19 19:16:54.069,10 Trials,CONTROL FEEDBACK,414.6805309734515,443.50526315789466,407.2473684210526,407.8833333333333,405.1647058823531,380.54705882352937,400.175,382.47881355932196
17,314:2022-07-12 21:24:03.582,5 Trials,CONTROL FEEDBACK,380.41923076923075,394.08536585365846,376.49285714285713,398.2439024390243,372.62250000000006,385.28536585365845,376.25500000000005,371.4281690140847
18,315:2022-07-12 23:09:03.124,10 Trials,CONTROL FEEDBACK,379.45620438686154,382.37999994999996,381.5105263157895,384.2300001,378.5649999,366.773684263158,376.4571426666667,380.3000000151518
19,316:2022-07-12 18:22:31.137,5 Trials,CONTROL FEEDBACK,481.1793650793649,445.62439024390255,473.7930232558141,459.1421052631578,460.57000000000005,462.8736842105265,457.9390243902441,458.0935483870967
20,317:2022-07-12 16:25:17.976,10 Trials,CONTROL FEEDBACK,632.3495867768596,627.4250000000001,599.4263157894736,659.4071428571427,642.7809523809525,626.82,635.63,627.2203125000001
21,318:2022-07-12 14:25:15.459,5 Trials,CONTROL FEEDBACK,439.4107142857144,454.1659090909089,439.62045454545455,431.23488372093027,449.9976190476191,430.97749999999996,441.2880952380952,441.3987341772152
22,319:2022-07-12 17:11:40.572,10 Trials,CONTROL FEEDBACK,399.13829787234056,403.06111111111113,383.29473684210524,389.7777777777778,401.12,371.27647058823527,369.16999999999996,388.6212765957447
23,320:2022-07-12 12:43:19.277,5 Trials,CONTROL FEEDBACK,451.7434782608694,438.2325000000001,437.5214285714286,430.95641025641027,463.1452380952381,429.48536585365855,442.07249999999993,435.60144927536226
24,321:2022-07-12 11:32:17.589,10 Trials,CONTROL FEEDBACK,425.7382352941175,427.06363636363625,428.95714285714297,410.305,407.5333333333333,409.147619047619,439.50952380952384,425.81849315068496
25,322:2022-07-12 11:52:20.331,5 Trials,CONTROL FEEDBACK,416.92499999999995,419.8963095238095,430.4084523809523,443.97209302325587,448.46166666666664,441.60292682926826,427.2036904761904,426.1875
26,324:2022-07-25 14:15:33.873,5 Trials,CONTROL FEEDBACK,423.0999999999999,412.3205128205129,415.1513513513514,413.73243243243246,422.8756756756758,415.2307692307692,438.84473684210525,409.26851851851865
27,325:2022-07-12 17:11:20.400,10 Trials,CONTROL FEEDBACK,383.77293233082696,369.28000000000003,382.3238095238096,371.95000000000005,361.43809523809534,376.14736842105253,371.6285714285715,375.37718120805374
28,327:2022-07-12 17:29:01.645,10 Trials,CONTROL FEEDBACK,461.1812949640288,453.59499999999997,462.5400000000001,495.6578947368421,478.79499999999996,453.2857142857143,454.7947368421053,460.31721311475417
29,32869:2022-07-12 09:09:58.373,10 Trials,CONTROL FEEDBACK,434.70087719298255,389.0842105263158,426.98421052631585,404.2857142857143,419.53999999999996,416.0263157894737,419.42631578947373,420.3060344827589
30,329:2022-07-12 17:08:25.802,10 Trials,CONTROL FEEDBACK,439.14786324786314,431.8789473684211,441.74736842105267,471.18571428571425,438.29999999999995,411.12,429.48823529411766,432.7105263157893
31,330:2022-07-18 10:47:55.447,5 Trials,CONTROL FEEDBACK,406.7430555555556,403.8857142857143,411.46904761904756,401.52727272727276,393.77179487179484,405.5475,377.9500000000001,394.24133333333333
32,332:2022-07-13 12:14:06.259,5 Trials,CONTROL FEEDBACK,381.1602564102565,382.04651162790697,370.80238095238104,377.0511627906977,380.63863636363624,366.2285714285714,365.16136363636366,370.11139240506327
33,33301:2022-08-14 16:58:00.907,10 Trials,CONTROL FEEDBACK,442.4535714285717,462.740909090909,428.3714285714285,448.11,457.547619047619,421.68,417.33809523809526,429.60851063829796
34,333:2022-07-12 17:55:42.263,10 Trials,CONTROL FEEDBACK,396.9597014925375,389.3636363636364,412.76190476190476,385.8818181818182,395.3052631578948,402.58000000000004,389.25263157894733,395.4906976744184
35,33463:2022-10-02 21:04:43.306,10 Trials,CONTROL FEEDBACK,515.79,540.6785714285714,499.5312499999999,521.7473684210527,512.0263157894736,504.5450000000001,508.4700000000001,511.62956521739125
36,33574:2022-07-13 13:28:10.375,5 Trials,CONTROL FEEDBACK,367.6666666666667,349.6923076923077,348.02702702702703,339.69767441860466,326.4736842105263,335.28205128205127,331.35897435897436,336.3703703703704
37,33634:2022-08-03 18:33:43.189,5 Trials,CONTROL FEEDBACK,396.39605263157904,409.58048780487815,395.8976190476192,392.37250000000006,392.8724999999999,382.08333333333337,386.38250000000005,400.3657534246574
38,337:2022-07-14 11:25:44.328,10 Trials,CONTROL FEEDBACK,411.7503937007874,403.8238095238096,408.2476190476191,401.35,387.64761904761906,411.0777777777778,427.0368421052631,403.3271186440677
39,33916:2022-11-14 12:48:23.718,5 Trials,CONTROL FEEDBACK,437.40285722857124,424.7149999249999,415.6780486097561,424.3589742564103,425.52499980000005,447.5547619285715,445.6146341463414,420.2380281549297
40,33937:2022-08-02 12:40:09.990,10 Trials,CONTROL FEEDBACK,489.81079136690664,516.4550000000002,483.8,492.27368421052637,484.921052631579,471.65714285714284,470.2619047619047,481.36388888888877
